Project,Package,Class,Method,Smell,Description,File
byte-buddy,net.bytebuddy.asm,ModifierAdjustmentTest,testInvokableModifier,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/ModifierAdjustmentTest.java
byte-buddy,net.bytebuddy.asm,ModifierAdjustmentTest,testInvokableModifier,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bytebuddy.matcher.ElementMatchers.named; net.bytebuddy.matcher.ElementMatchers.takesArgument,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/ModifierAdjustmentTest.java
byte-buddy,net.bytebuddy.asm,ModifierAdjustmentTest,testInvokableModifierUnqualified,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/ModifierAdjustmentTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemoval,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemoval,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bytebuddy.asm.AnnotationRemoval.strip; net.bytebuddy.matcher.ElementMatchers.named,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemovalOnType,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemovalOnType,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bytebuddy.asm.AnnotationRemoval.onType; net.bytebuddy.asm.AnnotationRemoval.strip; net.bytebuddy.matcher.ElementMatchers.named,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemovalOnField,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemovalOnField,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bytebuddy.asm.AnnotationRemoval.onFields; net.bytebuddy.asm.AnnotationRemoval.strip; net.bytebuddy.matcher.ElementMatchers.named,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemovalOnConstructor,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemovalOnConstructor,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bytebuddy.asm.AnnotationRemoval.strip; net.bytebuddy.matcher.ElementMatchers.any; net.bytebuddy.matcher.ElementMatchers.named; net.bytebuddy.asm.AnnotationRemoval.onConstructors,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemovalOnConstructorParameters,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemovalOnConstructorParameters,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bytebuddy.asm.AnnotationRemoval.strip; net.bytebuddy.matcher.ElementMatchers.any; net.bytebuddy.matcher.ElementMatchers.named; net.bytebuddy.asm.AnnotationRemoval.onConstructorParameters,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemovalOnConstructorParameter,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemovalOnConstructorParameter,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bytebuddy.asm.AnnotationRemoval.strip; net.bytebuddy.matcher.ElementMatchers.any; net.bytebuddy.matcher.ElementMatchers.named; net.bytebuddy.asm.AnnotationRemoval.onConstructorParameter,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemovalOnConstructorWithParameter,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemovalOnConstructorWithParameter,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bytebuddy.asm.AnnotationRemoval.strip; net.bytebuddy.matcher.ElementMatchers.any; net.bytebuddy.matcher.ElementMatchers.named; net.bytebuddy.asm.AnnotationRemoval.onConstructorsAndParameters,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemovalOnMethod,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemovalOnMethod,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bytebuddy.asm.AnnotationRemoval.strip; net.bytebuddy.matcher.ElementMatchers.named; net.bytebuddy.asm.AnnotationRemoval.onMethods,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemovalOnMethodParameters,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemovalOnMethodParameters,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bytebuddy.asm.AnnotationRemoval.strip; net.bytebuddy.matcher.ElementMatchers.named; net.bytebuddy.asm.AnnotationRemoval.onMethodParameters,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemovalOnMethodParameter,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemovalOnMethodParameter,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bytebuddy.asm.AnnotationRemoval.strip; net.bytebuddy.matcher.ElementMatchers.named; net.bytebuddy.asm.AnnotationRemoval.onMethodParameter,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemovalOnMethodAndParameters,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AnnotationRemovalTest,testRemovalOnMethodAndParameters,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bytebuddy.asm.AnnotationRemoval.strip; net.bytebuddy.matcher.ElementMatchers.named; net.bytebuddy.asm.AnnotationRemoval.onMethodsAndParameters,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AnnotationRemovalTest.java
byte-buddy,net.bytebuddy.asm,AdviceNoRegularReturnTest,AdviceNoRegularReturnTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceNoRegularReturnTest.java
byte-buddy,net.bytebuddy.asm,AdviceNoRegularReturnTest,AdviceNoRegularReturnTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceNoRegularReturnTest.java
byte-buddy,net.bytebuddy.asm,AdviceNoRegularReturnTest,testNoRegularReturnWithSkip,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceNoRegularReturnTest.java
byte-buddy,net.bytebuddy.asm,AdviceNoRegularReturnTest,AdviceNoRegularReturnTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceNoRegularReturnTest.java
byte-buddy,net.bytebuddy.asm,AdviceNoRegularReturnTest,testNoRegularReturnWithoutHandler,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceNoRegularReturnTest.java
byte-buddy,net.bytebuddy.asm,AdviceNoRegularReturnTest,AdviceNoRegularReturnTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceNoRegularReturnTest.java
byte-buddy,net.bytebuddy.asm,AdviceNoRegularReturnTest,testNoRegularReturnWithHandler,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceNoRegularReturnTest.java
byte-buddy,net.bytebuddy.asm,AdviceNoRegularReturnTest,AdviceNoRegularReturnTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceNoRegularReturnTest.java
byte-buddy,net.bytebuddy.asm,TypeReferenceAdjustmentTest,testSuperClass,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/TypeReferenceAdjustmentTest.java
byte-buddy,net.bytebuddy.asm,TypeReferenceAdjustmentTest,testInterface,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/TypeReferenceAdjustmentTest.java
byte-buddy,net.bytebuddy.asm,TypeReferenceAdjustmentTest,testAnnotation,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/TypeReferenceAdjustmentTest.java
byte-buddy,net.bytebuddy.asm,TypeReferenceAdjustmentTest,testFieldType,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/TypeReferenceAdjustmentTest.java
byte-buddy,net.bytebuddy.asm,TypeReferenceAdjustmentTest,testFieldAnnotationType,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/TypeReferenceAdjustmentTest.java
byte-buddy,net.bytebuddy.asm,TypeReferenceAdjustmentTest,testMethodReturnType,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/TypeReferenceAdjustmentTest.java
byte-buddy,net.bytebuddy.asm,TypeReferenceAdjustmentTest,testMethodParameterType,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/TypeReferenceAdjustmentTest.java
byte-buddy,net.bytebuddy.asm,TypeReferenceAdjustmentTest,testMethodAnnotationType,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/TypeReferenceAdjustmentTest.java
byte-buddy,net.bytebuddy.asm,TypeReferenceAdjustmentTest,testMethodParameterAnnotationType,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/TypeReferenceAdjustmentTest.java
byte-buddy,net.bytebuddy.asm,TypeReferenceAdjustmentTest,testConstantType,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/TypeReferenceAdjustmentTest.java
byte-buddy,net.bytebuddy.asm,TypeReferenceAdjustmentTest,testRelaxedCannotFindType,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/TypeReferenceAdjustmentTest.java
byte-buddy,net.bytebuddy.asm,TypeReferenceAdjustmentTest,testFilter,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/TypeReferenceAdjustmentTest.java
byte-buddy,net.bytebuddy.asm,AdviceRepeatOnNonDefaultValueTest,AdviceRepeatOnNonDefaultValueTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceRepeatOnNonDefaultValueTest.java
byte-buddy,net.bytebuddy.asm,AdviceRepeatOnNonDefaultValueTest,AdviceRepeatOnNonDefaultValueTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceRepeatOnNonDefaultValueTest.java
byte-buddy,net.bytebuddy.asm,AdviceRepeatOnNonDefaultValueTest,AdviceRepeatOnNonDefaultValueTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceRepeatOnNonDefaultValueTest.java
byte-buddy,net.bytebuddy.asm,AdviceAssignReturnedTest,testAssignReturnedToFieldScalar,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceAssignReturnedTest.java
byte-buddy,net.bytebuddy.asm,AdviceAssignReturnedTest,testAssignReturnedToFieldScalar,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bytebuddy.matcher.ElementMatchers.named; net.bytebuddy.asm.Advice.on; net.bytebuddy.asm.Advice.withCustomMapping,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceAssignReturnedTest.java
byte-buddy,net.bytebuddy.asm,AdviceAssignReturnedTest,testAssignReturnedToFieldArray,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceAssignReturnedTest.java
byte-buddy,net.bytebuddy.asm,AdviceAssignReturnedTest,testAssignReturnedToFieldArray,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bytebuddy.matcher.ElementMatchers.named; net.bytebuddy.asm.Advice.on; net.bytebuddy.asm.Advice.withCustomMapping,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceAssignReturnedTest.java
byte-buddy,net.bytebuddy.asm,AdviceAssignReturnedTest,testAssignReturnedToFieldStaticFromNonStatic,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceAssignReturnedTest.java
byte-buddy,net.bytebuddy.asm,AdviceAssignReturnedTest,testAssignReturnedToFieldStaticFromNonStatic,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bytebuddy.matcher.ElementMatchers.named; net.bytebuddy.asm.Advice.on; net.bytebuddy.asm.Advice.withCustomMapping,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceAssignReturnedTest.java
byte-buddy,net.bytebuddy.asm,AdviceAssignReturnedTest,testAssignReturnedToFieldStaticFromStatic,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceAssignReturnedTest.java
byte-buddy,net.bytebuddy.asm,AdviceAssignReturnedTest,testAssignReturnedToFieldStaticFromStatic,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bytebuddy.matcher.ElementMatchers.named; net.bytebuddy.asm.Advice.on; net.bytebuddy.asm.Advice.withCustomMapping,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceAssignReturnedTest.java
byte-buddy,net.bytebuddy.asm,AdviceImplementationTest,testExplicitWrapMultiple,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceImplementationTest.java
byte-buddy,net.bytebuddy.asm,AdviceImplementationTest,testExplicitWrapMultiple,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bytebuddy.matcher.ElementMatchers.named; net.bytebuddy.ClassFileVersion.of; net.bytebuddy.asm.Advice.wrap; net.bytebuddy.asm.Advice.to,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceImplementationTest.java
byte-buddy,net.bytebuddy.asm,AdviceInconsistentFrameTest,AdviceInconsistentFrameTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceInconsistentFrameTest.java
byte-buddy,net.bytebuddy.asm,AdviceInconsistentFrameTest,AdviceInconsistentFrameTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceInconsistentFrameTest.java
byte-buddy,net.bytebuddy.asm,AdviceInconsistentFrameTest,AdviceInconsistentFrameTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceInconsistentFrameTest.java
byte-buddy,net.bytebuddy.asm,AdviceInconsistentFrameTest,AdviceInconsistentFrameTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceInconsistentFrameTest.java
byte-buddy,net.bytebuddy.asm,AdviceInconsistentFrameTest,AdviceInconsistentFrameTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceInconsistentFrameTest.java
byte-buddy,net.bytebuddy.asm,AdviceInconsistentFrameTest,AdviceInconsistentFrameTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceInconsistentFrameTest.java
byte-buddy,net.bytebuddy.asm,AdviceInconsistentFrameTest,AdviceInconsistentFrameTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceInconsistentFrameTest.java
byte-buddy,net.bytebuddy.asm,AdviceInconsistentFrameTest,AdviceInconsistentFrameTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceInconsistentFrameTest.java
byte-buddy,net.bytebuddy.asm,AdviceInconsistentFrameTest,AdviceInconsistentFrameTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceInconsistentFrameTest.java
byte-buddy,net.bytebuddy.asm,AdviceInconsistentFrameTest,AdviceInconsistentFrameTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceInconsistentFrameTest.java
byte-buddy,net.bytebuddy.asm,AdviceInconsistentFrameTest,AdviceInconsistentFrameTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceInconsistentFrameTest.java
byte-buddy,net.bytebuddy.asm,AdviceInconsistentFrameTest,AdviceInconsistentFrameTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceInconsistentFrameTest.java
byte-buddy,net.bytebuddy.asm,AdviceInconsistentFrameTest,AdviceInconsistentFrameTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceInconsistentFrameTest.java
byte-buddy,net.bytebuddy.asm,AdviceInconsistentFrameTest,AdviceInconsistentFrameTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceInconsistentFrameTest.java
byte-buddy,net.bytebuddy.asm,AdviceInconsistentFrameTest,AdviceInconsistentFrameTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceInconsistentFrameTest.java
byte-buddy,net.bytebuddy.asm,AdviceInconsistentFrameTest,AdviceInconsistentFrameTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceInconsistentFrameTest.java
byte-buddy,net.bytebuddy.asm,AdviceInconsistentFrameTest,AdviceInconsistentFrameTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceInconsistentFrameTest.java
byte-buddy,net.bytebuddy.asm,AdviceInconsistentFrameTest,AdviceInconsistentFrameTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/asm/AdviceInconsistentFrameTest.java
