Project,Package,Class,Method,Smell,Description,Method start line no,File
byte-buddy,net.bytebuddy.implementation,MethodCall,construct,Long Statement,The length of the statement "return new MethodCall(new MethodLocator.ForExplicitMethod(methodDescription)`TargetHandler.ForConstructingInvocation.Factory.INSTANCE`Collections.<ArgumentLoader.Factory>emptyList()`MethodInvoker.ForContextualInvocation.Factory.INSTANCE`TerminationHandler.Simple.RETURNING`Assigner.DEFAULT`Assigner.Typing.STATIC);" is 314.,279,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/MethodCall.java
byte-buddy,net.bytebuddy.implementation,MethodCall,with,Long Statement,The length of the statement "argumentLoaders.add(new ArgumentLoader.ForStackManipulation(FieldAccess.forEnumeration(anEnumerationDescription)`anEnumerationDescription.getEnumerationType()));" is 161.,331,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/MethodCall.java
byte-buddy,net.bytebuddy.implementation,MethodCall,with,Long Statement,The length of the statement "argumentLoaders.add(new ArgumentLoader.ForStackManipulation(aConstant.toStackManipulation()`aConstant.getTypeDescription()));" is 125.,346,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/MethodCall.java
byte-buddy,net.bytebuddy.implementation,MethodCall,withReference,Long Statement,The length of the statement "argumentLoaders.add(anArgument == null ? ArgumentLoader.ForNullConstant.INSTANCE : new ArgumentLoader.ForInstance.Factory(anArgument));" is 135.,372,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/MethodCall.java
byte-buddy,net.bytebuddy.implementation,MethodCall,with,Long Statement,The length of the statement "return new MethodCall(methodLocator`targetHandler`CompoundList.of(this.argumentLoaders`argumentLoaders)`methodInvoker`terminationHandler`assigner`typing);" is 154.,584,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/MethodCall.java
byte-buddy,net.bytebuddy.implementation,MethodCall,setsField,Long Statement,The length of the statement "return new FieldSetting(new MethodCall(methodLocator`targetHandler`argumentLoaders`methodInvoker`new TerminationHandler.FieldSetting.Explicit(fieldDescription)`assigner`typing));" is 178.,611,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/MethodCall.java
byte-buddy,net.bytebuddy.implementation,MethodCall,setsField,Long Statement,The length of the statement "return new FieldSetting(new MethodCall(methodLocator`targetHandler`argumentLoaders`methodInvoker`new TerminationHandler.FieldSetting.Implicit(matcher)`assigner`typing));" is 169.,628,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/MethodCall.java
byte-buddy,net.bytebuddy.implementation,MethodCall,andThen,Long Statement,The length of the statement "return new Implementation.Compound(new MethodCall(methodLocator`targetHandler`argumentLoaders`methodInvoker`TerminationHandler.Simple.DROPPING`assigner`typing)`implementation);" is 176.,666,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/MethodCall.java
byte-buddy,net.bytebuddy.implementation,MethodCall,andThen,Long Statement,The length of the statement "return new Implementation.Compound.Composable(new MethodCall(methodLocator`targetHandler`argumentLoaders`methodInvoker`TerminationHandler.Simple.DROPPING`assigner`typing)`implementation);" is 187.,679,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/MethodCall.java
byte-buddy,net.bytebuddy.implementation,ExceptionMethod,apply,Long Statement,The length of the statement "StackManipulation.Size stackSize=new StackManipulation.Compound(constructionDelegate.make()`Throw.INSTANCE).apply(methodVisitor`implementationContext);" is 151.,130,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/ExceptionMethod.java
byte-buddy,net.bytebuddy.implementation,HashCodeMethod,HashCodeMethod,Long Parameter List,The method has 5 parameters. ,120,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/HashCodeMethod.java
byte-buddy,net.bytebuddy.implementation,HashCodeMethod,usingTypeHashOffset,Long Statement,The length of the statement "return new HashCodeMethod(dynamic ? OffsetProvider.ForDynamicTypeHash.INSTANCE : OffsetProvider.ForStaticTypeHash.INSTANCE);" is 124.,150,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/HashCodeMethod.java
byte-buddy,net.bytebuddy.implementation,HashCodeMethod,withIgnoredFields,Long Statement,The length of the statement "return new HashCodeMethod(offsetProvider`multiplier`this.ignored.<FieldDescription.InDefinedShape>or(ignored)`nonNullable`identity);" is 132.,179,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/HashCodeMethod.java
byte-buddy,net.bytebuddy.implementation,HashCodeMethod,withNonNullableFields,Long Statement,The length of the statement "return new HashCodeMethod(offsetProvider`multiplier`ignored`this.nonNullable.<FieldDescription.InDefinedShape>or(nonNullable)`identity);" is 136.,190,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/HashCodeMethod.java
byte-buddy,net.bytebuddy.implementation,HashCodeMethod,withIdentityFields,Long Statement,The length of the statement "return new HashCodeMethod(offsetProvider`multiplier`ignored`nonNullable`this.identity.<FieldDescription.InDefinedShape>or(identity));" is 133.,202,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/HashCodeMethod.java
byte-buddy,net.bytebuddy.implementation,HashCodeMethod,appender,Long Statement,The length of the statement "throw new IllegalStateException("Cannot implement meaningful hash code method for " + implementationTarget.getInstrumentedType());" is 130.,234,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/HashCodeMethod.java
byte-buddy,net.bytebuddy.implementation,HashCodeMethod,appender,Long Statement,The length of the statement "return new Appender(offsetProvider.resolve(implementationTarget.getInstrumentedType())`multiplier`implementationTarget.getInstrumentedType().getDeclaredFields().filter(not(isStatic().or(ignored)))`nonNullable`identity);" is 219.,234,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/HashCodeMethod.java
byte-buddy,net.bytebuddy.implementation,InvocationHandlerAdapter,InvocationHandlerAdapter,Long Parameter List,The method has 5 parameters. ,118,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvocationHandlerAdapter.java
byte-buddy,net.bytebuddy.implementation,InvocationHandlerAdapter,argumentValuesOf,Long Statement,The length of the statement "instruction.add(new StackManipulation.Compound(MethodVariableAccess.of(parameterType).loadFrom(currentIndex)`assigner.assign(parameterType`TypeDescription.Generic.OfNonGenericType.ForLoadedType.of(Object.class)`Assigner.Typing.STATIC)));" is 237.,186,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvocationHandlerAdapter.java
byte-buddy,net.bytebuddy.implementation,InvocationHandlerAdapter,apply,Long Parameter List,The method has 5 parameters. ,229,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvocationHandlerAdapter.java
byte-buddy,net.bytebuddy.implementation,InvocationHandlerAdapter,apply,Long Statement,The length of the statement "throw new IllegalStateException("It is not possible to apply an invocation handler onto the static method or constructor " + instrumentedMethod);" is 145.,229,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvocationHandlerAdapter.java
byte-buddy,net.bytebuddy.implementation,InvocationHandlerAdapter,apply,Long Statement,The length of the statement "MethodConstant.CanCache methodConstant=privileged ? MethodConstant.ofPrivileged(instrumentedMethod.asDefined()) : MethodConstant.of(instrumentedMethod.asDefined());" is 164.,229,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvocationHandlerAdapter.java
byte-buddy,net.bytebuddy.implementation,InvocationHandlerAdapter,apply,Long Statement,The length of the statement "StackManipulation.Size stackSize=new StackManipulation.Compound(preparingManipulation`FieldAccess.forField(fieldDescription).read()`MethodVariableAccess.loadThis()`cached ? methodConstant.cached() : methodConstant`instrumentedMethod.getParameters().isEmpty() ? NullConstant.INSTANCE : ArrayFactory.forType(TypeDescription.Generic.OfNonGenericType.ForLoadedType.of(Object.class)).withValues(argumentValuesOf(instrumentedMethod))`MethodInvocation.invoke(INVOCATION_HANDLER_TYPE.getDeclaredMethods().filter(isAbstract()).getOnly())`returning ? new StackManipulation.Compound(assigner.assign(TypeDescription.Generic.OfNonGenericType.ForLoadedType.of(Object.class)`instrumentedMethod.getReturnType()`Assigner.Typing.DYNAMIC)`MethodReturn.of(instrumentedMethod.getReturnType())) : Removal.SINGLE).apply(methodVisitor`implementationContext);" is 834.,229,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvocationHandlerAdapter.java
byte-buddy,net.bytebuddy.implementation,StubMethod,apply,Long Statement,The length of the statement "StackManipulation.Size stackSize=new StackManipulation.Compound(DefaultValue.of(instrumentedMethod.getReturnType())`MethodReturn.of(instrumentedMethod.getReturnType())).apply(methodVisitor`implementationContext);" is 212.,72,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/StubMethod.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,InvokeDynamic,Long Parameter List,The method has 6 parameters. ,106,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,bootstrap,Long Statement,The length of the statement "return new WithImplicitTarget(bootstrap`arguments`new InvocationProvider.Default()`TerminationHandler.RETURNING`Assigner.DEFAULT`Assigner.Typing.STATIC);" is 153.,205,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,lambda,Long Statement,The length of the statement "return lambda(new MethodDescription.ForLoadedMethod(method)`TypeDefinition.Sort.describe(functionalInterface)`methodGraphCompiler);" is 131.,249,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,lambda,Long Statement,The length of the statement "return bootstrap(new MethodDescription.Latent(new TypeDescription.Latent("java.lang.invoke.LambdaMetafactory"`Opcodes.ACC_PUBLIC`TypeDescription.Generic.OfNonGenericType.ForLoadedType.of(Object.class))`"metafactory"`Opcodes.ACC_STATIC | Opcodes.ACC_PUBLIC`Collections.<TypeVariableToken>emptyList()`JavaType.CALL_SITE.getTypeStub().asGenericType()`Arrays.asList(new ParameterDescription.Token(JavaType.METHOD_HANDLES_LOOKUP.getTypeStub().asGenericType())`new ParameterDescription.Token(TypeDescription.ForLoadedType.of(String.class).asGenericType())`new ParameterDescription.Token(JavaType.METHOD_TYPE.getTypeStub().asGenericType())`new ParameterDescription.Token(JavaType.METHOD_TYPE.getTypeStub().asGenericType())`new ParameterDescription.Token(JavaType.METHOD_HANDLE.getTypeStub().asGenericType())`new ParameterDescription.Token(JavaType.METHOD_TYPE.getTypeStub().asGenericType()))`Collections.<TypeDescription.Generic>emptyList()`Collections.<AnnotationDescription>emptyList()`AnnotationValue.UNDEFINED`TypeDescription.Generic.UNDEFINED)`JavaConstant.MethodType.ofSignature(methods.asDefined().getOnly())`JavaConstant.MethodHandle.of(methodDescription)`JavaConstant.MethodType.ofSignature(methods.getOnly())).invoke(methods.asDefined().getOnly().getInternalName());" is 1269.,290,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withBooleanValue,Long Statement,The length of the statement "List<InvocationProvider.ArgumentProvider> argumentProviders=new ArrayList<InvocationProvider.ArgumentProvider>(value.length);" is 125.,342,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withBooleanValue,Long Statement,The length of the statement "return new InvokeDynamic(bootstrap`arguments`invocationProvider.appendArguments(argumentProviders)`terminationHandler`assigner`typing);" is 135.,342,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withByteValue,Long Statement,The length of the statement "List<InvocationProvider.ArgumentProvider> argumentProviders=new ArrayList<InvocationProvider.ArgumentProvider>(value.length);" is 125.,362,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withByteValue,Long Statement,The length of the statement "return new InvokeDynamic(bootstrap`arguments`invocationProvider.appendArguments(argumentProviders)`terminationHandler`assigner`typing);" is 135.,362,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withShortValue,Long Statement,The length of the statement "List<InvocationProvider.ArgumentProvider> argumentProviders=new ArrayList<InvocationProvider.ArgumentProvider>(value.length);" is 125.,382,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withShortValue,Long Statement,The length of the statement "return new InvokeDynamic(bootstrap`arguments`invocationProvider.appendArguments(argumentProviders)`terminationHandler`assigner`typing);" is 135.,382,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withCharacterValue,Long Statement,The length of the statement "List<InvocationProvider.ArgumentProvider> argumentProviders=new ArrayList<InvocationProvider.ArgumentProvider>(value.length);" is 125.,402,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withCharacterValue,Long Statement,The length of the statement "return new InvokeDynamic(bootstrap`arguments`invocationProvider.appendArguments(argumentProviders)`terminationHandler`assigner`typing);" is 135.,402,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withIntegerValue,Long Statement,The length of the statement "List<InvocationProvider.ArgumentProvider> argumentProviders=new ArrayList<InvocationProvider.ArgumentProvider>(value.length);" is 125.,422,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withIntegerValue,Long Statement,The length of the statement "return new InvokeDynamic(bootstrap`arguments`invocationProvider.appendArguments(argumentProviders)`terminationHandler`assigner`typing);" is 135.,422,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withLongValue,Long Statement,The length of the statement "List<InvocationProvider.ArgumentProvider> argumentProviders=new ArrayList<InvocationProvider.ArgumentProvider>(value.length);" is 125.,442,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withLongValue,Long Statement,The length of the statement "return new InvokeDynamic(bootstrap`arguments`invocationProvider.appendArguments(argumentProviders)`terminationHandler`assigner`typing);" is 135.,442,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withFloatValue,Long Statement,The length of the statement "List<InvocationProvider.ArgumentProvider> argumentProviders=new ArrayList<InvocationProvider.ArgumentProvider>(value.length);" is 125.,462,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withFloatValue,Long Statement,The length of the statement "return new InvokeDynamic(bootstrap`arguments`invocationProvider.appendArguments(argumentProviders)`terminationHandler`assigner`typing);" is 135.,462,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withDoubleValue,Long Statement,The length of the statement "List<InvocationProvider.ArgumentProvider> argumentProviders=new ArrayList<InvocationProvider.ArgumentProvider>(value.length);" is 125.,482,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withDoubleValue,Long Statement,The length of the statement "return new InvokeDynamic(bootstrap`arguments`invocationProvider.appendArguments(argumentProviders)`terminationHandler`assigner`typing);" is 135.,482,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withValue,Long Statement,The length of the statement "List<InvocationProvider.ArgumentProvider> argumentProviders=new ArrayList<InvocationProvider.ArgumentProvider>(value.length);" is 125.,502,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withValue,Long Statement,The length of the statement "return new InvokeDynamic(bootstrap`arguments`invocationProvider.appendArguments(argumentProviders)`terminationHandler`assigner`typing);" is 135.,502,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withReference,Long Statement,The length of the statement "List<InvocationProvider.ArgumentProvider> argumentProviders=new ArrayList<InvocationProvider.ArgumentProvider>(value.length);" is 125.,545,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withReference,Long Statement,The length of the statement "return new InvokeDynamic(bootstrap`arguments`invocationProvider.appendArguments(argumentProviders)`terminationHandler`assigner`typing);" is 135.,545,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withType,Long Statement,The length of the statement "List<InvocationProvider.ArgumentProvider> argumentProviders=new ArrayList<InvocationProvider.ArgumentProvider>(typeDescription.length);" is 135.,566,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withType,Long Statement,The length of the statement "return new InvokeDynamic(bootstrap`arguments`invocationProvider.appendArguments(argumentProviders)`terminationHandler`assigner`typing);" is 135.,566,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withEnumeration,Long Statement,The length of the statement "List<InvocationProvider.ArgumentProvider> argumentProviders=new ArrayList<InvocationProvider.ArgumentProvider>(enumerationDescription.length);" is 142.,587,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withEnumeration,Long Statement,The length of the statement "return new InvokeDynamic(bootstrap`arguments`invocationProvider.appendArguments(argumentProviders)`terminationHandler`assigner`typing);" is 135.,587,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withInstance,Long Statement,The length of the statement "List<InvocationProvider.ArgumentProvider> argumentProviders=new ArrayList<InvocationProvider.ArgumentProvider>(constant.length);" is 128.,608,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withInstance,Long Statement,The length of the statement "return new InvokeDynamic(bootstrap`arguments`invocationProvider.appendArguments(argumentProviders)`terminationHandler`assigner`typing);" is 135.,608,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withNullValue,Long Statement,The length of the statement "List<InvocationProvider.ArgumentProvider> argumentProviders=new ArrayList<InvocationProvider.ArgumentProvider>(typeDescription.length);" is 135.,651,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withNullValue,Long Statement,The length of the statement "return new InvokeDynamic(bootstrap`arguments`invocationProvider.appendArguments(argumentProviders)`terminationHandler`assigner`typing);" is 135.,651,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withArgument,Long Statement,The length of the statement "List<InvocationProvider.ArgumentProvider> argumentProviders=new ArrayList<InvocationProvider.ArgumentProvider>(index.length);" is 125.,673,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withArgument,Long Statement,The length of the statement "return new InvokeDynamic(bootstrap`arguments`invocationProvider.appendArguments(argumentProviders)`terminationHandler`assigner`typing);" is 135.,673,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withThis,Long Statement,The length of the statement "List<InvocationProvider.ArgumentProvider> argumentProviders=new ArrayList<InvocationProvider.ArgumentProvider>(typeDescription.length);" is 135.,726,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withThis,Long Statement,The length of the statement "return new InvokeDynamic(bootstrap`arguments`invocationProvider.appendArguments(argumentProviders)`terminationHandler`assigner`typing);" is 135.,726,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withMethodArguments,Long Statement,The length of the statement "return new InvokeDynamic(bootstrap`arguments`invocationProvider.appendArgument(InvocationProvider.ArgumentProvider.ForInterceptedMethodParameters.INSTANCE)`terminationHandler`assigner`typing);" is 192.,746,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withImplicitAndMethodArguments,Long Statement,The length of the statement "return new InvokeDynamic(bootstrap`arguments`invocationProvider.appendArgument(InvocationProvider.ArgumentProvider.ForInterceptedMethodInstanceAndParameters.INSTANCE)`terminationHandler`assigner`typing);" is 203.,760,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withField,Long Statement,The length of the statement "List<InvocationProvider.ArgumentProvider> argumentProviders=new ArrayList<InvocationProvider.ArgumentProvider>(name.length);" is 124.,786,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withField,Long Statement,The length of the statement "return new InvokeDynamic(bootstrap`arguments`invocationProvider.appendArguments(argumentProviders)`terminationHandler`assigner`typing);" is 135.,786,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,withField,Long Statement,The length of the statement "return new WithImplicitType.OfField(bootstrap`arguments`invocationProvider`terminationHandler`assigner`typing`name`fieldLocatorFactory);" is 136.,818,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,andThen,Long Statement,The length of the statement "return new Implementation.Compound(new InvokeDynamic(bootstrap`arguments`invocationProvider`TerminationHandler.DROPPING`assigner`typing)`implementation);" is 153.,854,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,InvokeDynamic,andThen,Long Statement,The length of the statement "return new Implementation.Compound.Composable(new InvokeDynamic(bootstrap`arguments`invocationProvider`TerminationHandler.DROPPING`assigner`typing)`implementation);" is 164.,867,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/InvokeDynamic.java
byte-buddy,net.bytebuddy.implementation,ToStringMethod,ToStringMethod,Long Parameter List,The method has 6 parameters. ,109,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/ToStringMethod.java
byte-buddy,net.bytebuddy.implementation,ToStringMethod,withIgnoredFields,Long Statement,The length of the statement "return new ToStringMethod(prefixResolver`start`end`separator`definer`this.ignored.<FieldDescription.InDefinedShape>or(ignored));" is 128.,183,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/ToStringMethod.java
byte-buddy,net.bytebuddy.implementation,ToStringMethod,withTokens,Complex Conditional,The conditional expression start == null || end == null || separator == null || definer == null is complex.,194,/data/henrique/multiagent_refactoring/project/data/repositories/byte-buddy/byte-buddy-dep/src/main/java/net/bytebuddy/implementation/ToStringMethod.java
