project,smell,prompt_file,context_size,is_large
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_HashCodeMethod_BeforeInstruction.txt,12769,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_HashCodeMethod_ForDynamicTypeHash.txt,80957,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_HashCodeMethod_ForFixedValue.txt,10890,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_HashCodeMethod_ForStaticTypeHash.txt,80957,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_HashCodeMethod_ForSuperMethodCall.txt,14410,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_HashCodeMethod_NoOp.txt,15455,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_HashCodeMethod_OffsetProvider.txt,85494,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_HashCodeMethod_UsingJump.txt,94805,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_HashCodeMethod_ValueTransformer.txt,12528,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_Implementation_AbstractPropertyAccessorMethod.txt,32880,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_Implementation_AccessorMethodDelegation.txt,56518,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_Implementation_Appender.txt,21929,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_Implementation_CacheValueField.txt,90731,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_Implementation_Composable.txt,40691,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_Implementation_Compound.txt,40691,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_Implementation_DefaultMethodInvocation.txt,53596,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_Implementation_DelegationRecord.txt,87199,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_Implementation_Disabled.txt,45648,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_Implementation_Dispatcher.txt,34608,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_Implementation_Factory.txt,42282,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_Implementation_FieldCacheEntry.txt,87362,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_Implementation_FieldGetterDelegation.txt,43586,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_Implementation_FieldSetterDelegation.txt,44348,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_Implementation_ForDispatcher.txt,38922,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_Implementation_FrameGeneration.txt,34608,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_Implementation_Illegal.txt,71283,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_Implementation_WithFixedSuffix.txt,28201,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvocationHandlerAdapter_Appender.txt,82049,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvocationHandlerAdapter_AssignerConfigurable.txt,26640,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvocationHandlerAdapter_ForField.txt,35208,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvocationHandlerAdapter_WithoutPrivilegeConfiguration.txt,9422,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_AbstractDelegator.txt,42973,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_Appender.txt,96757,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_ForBooleanConstant.txt,96083,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_ForByteConstant.txt,96083,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_ForCharacterConstant.txt,96083,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_ForClassConstant.txt,96083,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_ForDoubleConstant.txt,96083,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_ForEnumerationValue.txt,30700,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_ForExplicitName.txt,28331,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_ForExplicitType.txt,94878,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_ForFloatConstant.txt,96083,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_ForIntegerConstant.txt,96083,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_ForInterceptedMethod.txt,47412,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_ForInterceptedMethodInstanceAndParameters.txt,48620,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_ForInterceptedMethodParameters.txt,48618,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_ForJavaConstant.txt,30640,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_ForLongConstant.txt,96083,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_ForNullValue.txt,96396,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_ForShortConstant.txt,96083,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_ForStringConstant.txt,96083,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_ForThisInstance.txt,96083,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_NameProvider.txt,51949,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_OfArgument.txt,40484,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_OfField.txt,42972,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_OfInstance.txt,40484,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_Simple.txt,96756,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_TerminationHandler.txt,50496,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_WithImplicitArguments.txt,64104,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_InvokeDynamic_WrappingArgumentProvider.txt,31418,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_LoadedTypeInitializer_Compound.txt,6503,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_LoadedTypeInitializer_ForStaticField.txt,77681,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_LoadedTypeInitializer_NoOp.txt,1957,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodAccessorFactory_AccessType.txt,3085,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodAccessorFactory_Illegal.txt,33909,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodCall_Appender.txt,76029,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodCall_ArgumentProvider.txt,34727,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodCall_Explicit.txt,34727,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodCall_FieldSetting.txt,67830,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodCall_ForExplicitField.txt,34728,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodCall_ForExplicitMethod.txt,45929,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodCall_ForField.txt,98735,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodCall_ForImplicitField.txt,32929,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodCall_ForInstrumentedMethod.txt,68850,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodCall_ForMethodCall.txt,91961,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodCall_ForMethodParameter.txt,99441,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodCall_ForMethodParameterArrayElement.txt,83955,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodCall_ForNullConstant.txt,70367,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodCall_Implicit.txt,32423,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodCall_Location.txt,62943,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodCall_OfInstrumentedMethod.txt,68850,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodCall_OfInvokedMethod.txt,47660,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodCall_OfParameter.txt,47658,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodCall_TerminationHandler.txt,65525,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodCall_WithImplicitType.txt,68849,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodDelegation_Appender.txt,35522,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodDelegation_ForMethodReturn.txt,73910,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodDelegation_ForStaticCall.txt,34318,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodDelegation_ForStaticMethod.txt,32438,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_MethodDelegation_WithLookup.txt,46671,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_StubMethod.txt,58600,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_SuperMethodCall_Appender.txt,26347,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_SuperMethodCall_TerminationHandler.txt,2711,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_SuperMethodCall_WithoutReturn.txt,2711,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_ToStringMethod_Appender.txt,90912,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_ToStringMethod_Default.txt,11661,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_ToStringMethod_ForFixedValue.txt,10457,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_ToStringMethod_PrefixResolver.txt,16202,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_ToStringMethod_ValueConsumer.txt,11662,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_AnnotationAppender_Default.txt,33406,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_AnnotationAppender_ForTypeAnnotations.txt,91216,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_AnnotationAppender_OnField.txt,10843,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_AnnotationAppender_OnMethod.txt,10843,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_AnnotationAppender_OnMethodParameter.txt,10844,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_AnnotationAppender_OnRecordComponent.txt,10844,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_AnnotationAppender_OnType.txt,10843,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_AnnotationAppender_Target.txt,16974,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_AnnotationValueFilter_Default.txt,16603,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_AnnotationValueFilter_Factory.txt,1108,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_FieldAttributeAppender_Compound.txt,8125,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_FieldAttributeAppender_Explicit.txt,12550,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_FieldAttributeAppender_Factory.txt,8124,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_FieldAttributeAppender_ForInstrumentedField.txt,8013,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_FieldAttributeAppender_NoOp.txt,1872,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_MethodAttributeAppender_Compound.txt,12189,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_MethodAttributeAppender_Explicit.txt,18321,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_MethodAttributeAppender_Factory.txt,12188,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_MethodAttributeAppender_ForInstrumentedMethod.txt,76592,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_MethodAttributeAppender_ForReceiverType.txt,81130,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_MethodAttributeAppender_NoOp.txt,3904,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_MethodAttributeAppender_OnMethod.txt,13782,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_MethodAttributeAppender_OnMethodParameter.txt,14583,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_MethodAttributeAppender_Target.txt,18320,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_RecordComponentAttributeAppender_Compound.txt,8329,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_RecordComponentAttributeAppender_Explicit.txt,12652,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_RecordComponentAttributeAppender_Factory.txt,8328,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_RecordComponentAttributeAppender_ForInstrumentedRecordComponent.txt,8116,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_RecordComponentAttributeAppender_NoOp.txt,1974,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_TypeAttributeAppender_Compound.txt,6629,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_TypeAttributeAppender_Differentiating.txt,86059,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_TypeAttributeAppender_Explicit.txt,12761,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_TypeAttributeAppender_ForInstrumentedType.txt,86059,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_attribute_TypeAttributeAppender_NoOp.txt,2083,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_auxiliary_AuxiliaryType_Enumerating.txt,1533,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_auxiliary_AuxiliaryType_NamingStrategy.txt,7306,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_auxiliary_AuxiliaryType_Suffixing.txt,1533,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_auxiliary_AuxiliaryType_SuffixingRandom.txt,7307,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_auxiliary_MethodCallProxy_Appender.txt,78912,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_auxiliary_MethodCallProxy_AssignableSignatureCall.txt,28853,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_auxiliary_MethodCallProxy_ConstructorCall.txt,97003,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_auxiliary_MethodCallProxy_MethodCall.txt,97445,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_auxiliary_TypeProxy_AbstractMethodErrorThrow.txt,98381,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_auxiliary_TypeProxy_AccessorMethodInvocation.txt,45842,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_auxiliary_TypeProxy_Default.txt,28411,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_auxiliary_TypeProxy_ForDefaultMethod.txt,97103,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_auxiliary_TypeProxy_ForSuperMethodByReflectionFactory.txt,97106,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_auxiliary_TypeProxy_InvocationFactory.txt,28412,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_auxiliary_TypeProxy_MethodCall.txt,50127,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_auxiliary_TypeProxy_SilentConstruction.txt,82281,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_ArgumentTypeResolver_ParameterIndexToken.txt,4851,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_ArgumentTypeResolver_PrimitiveTypePrecedence.txt,2508,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_DeclaringTypeResolver.txt,97982,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_AmbiguityResolver.txt,24392,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_Anonymous.txt,31493,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_BindingResolver.txt,20079,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_Build.txt,46980,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_Builder.txt,46980,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_Compound.txt,12395,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_Default.txt,18624,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_Directional.txt,7849,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_Illegal.txt,32757,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_MethodBinding.txt,54665,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_MethodInvoker.txt,86626,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_NoOp.txt,7849,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_ParameterBinding.txt,31493,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_Processor.txt,37297,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_Record.txt,32757,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_Resolution.txt,15540,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_Simple.txt,7848,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_StreamWriting.txt,12395,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_TerminationHandler.txt,10942,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_Unique.txt,31492,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodDelegationBinder_Virtual.txt,78941,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_MethodNameEqualityResolver.txt,31440,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_ParameterLengthResolver.txt,31387,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_annotation_Assignment.txt,2044,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_annotation_Binder_Appender.txt,89056,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_annotation_Binder_ConstructorCall.txt,94974,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_implementation_bind_annotation_Binder_DefaultMethodLocator.txt,91813,
