Project,Package,Class,Method,Smell,Description,Method start line no,File
jitwatch,(default package),CodeCacheBuster,t1186,Magic Number,The method contains a magic number: 10,5937,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1187,Magic Number,The method contains a magic number: 10,5942,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1188,Magic Number,The method contains a magic number: 10,5947,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1189,Magic Number,The method contains a magic number: 10,5952,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1190,Magic Number,The method contains a magic number: 10,5957,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1191,Magic Number,The method contains a magic number: 10,5962,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1192,Magic Number,The method contains a magic number: 10,5967,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1194,Magic Number,The method contains a magic number: 10,5977,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1195,Magic Number,The method contains a magic number: 10,5982,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1197,Magic Number,The method contains a magic number: 10,5992,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1198,Magic Number,The method contains a magic number: 10,5997,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1201,Magic Number,The method contains a magic number: 10,6012,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1202,Magic Number,The method contains a magic number: 10,6017,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1203,Magic Number,The method contains a magic number: 10,6022,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1204,Magic Number,The method contains a magic number: 10,6027,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1205,Magic Number,The method contains a magic number: 10,6032,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1206,Magic Number,The method contains a magic number: 10,6037,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1210,Magic Number,The method contains a magic number: 10,6057,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1211,Magic Number,The method contains a magic number: 10,6062,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1212,Magic Number,The method contains a magic number: 10,6067,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1213,Magic Number,The method contains a magic number: 10,6072,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1214,Magic Number,The method contains a magic number: 10,6077,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1215,Magic Number,The method contains a magic number: 10,6082,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1218,Magic Number,The method contains a magic number: 10,6097,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1219,Magic Number,The method contains a magic number: 10,6102,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1220,Magic Number,The method contains a magic number: 10,6107,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1221,Magic Number,The method contains a magic number: 10,6112,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1222,Magic Number,The method contains a magic number: 10,6117,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1224,Magic Number,The method contains a magic number: 10,6127,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1225,Magic Number,The method contains a magic number: 10,6132,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1226,Magic Number,The method contains a magic number: 10,6137,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1227,Magic Number,The method contains a magic number: 10,6142,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1228,Magic Number,The method contains a magic number: 10,6147,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1229,Magic Number,The method contains a magic number: 10,6152,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1230,Magic Number,The method contains a magic number: 10,6157,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1231,Magic Number,The method contains a magic number: 10,6162,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1232,Magic Number,The method contains a magic number: 10,6167,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1233,Magic Number,The method contains a magic number: 10,6172,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1236,Magic Number,The method contains a magic number: 10,6187,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1237,Magic Number,The method contains a magic number: 10,6192,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1238,Magic Number,The method contains a magic number: 10,6197,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1242,Magic Number,The method contains a magic number: 10,6217,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1243,Magic Number,The method contains a magic number: 10,6222,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1245,Magic Number,The method contains a magic number: 10,6232,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1246,Magic Number,The method contains a magic number: 10,6237,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1248,Magic Number,The method contains a magic number: 10,6247,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1249,Magic Number,The method contains a magic number: 10,6252,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1250,Magic Number,The method contains a magic number: 10,6257,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1255,Magic Number,The method contains a magic number: 10,6282,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1256,Magic Number,The method contains a magic number: 10,6287,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1257,Magic Number,The method contains a magic number: 10,6292,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1258,Magic Number,The method contains a magic number: 10,6297,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1260,Magic Number,The method contains a magic number: 10,6307,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1261,Magic Number,The method contains a magic number: 10,6312,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1262,Magic Number,The method contains a magic number: 10,6317,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1265,Magic Number,The method contains a magic number: 10,6332,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1266,Magic Number,The method contains a magic number: 10,6337,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1267,Magic Number,The method contains a magic number: 10,6342,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1268,Magic Number,The method contains a magic number: 10,6347,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1269,Magic Number,The method contains a magic number: 10,6352,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1272,Magic Number,The method contains a magic number: 10,6367,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1273,Magic Number,The method contains a magic number: 10,6372,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1275,Magic Number,The method contains a magic number: 10,6382,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1276,Magic Number,The method contains a magic number: 10,6387,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1278,Magic Number,The method contains a magic number: 10,6397,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1279,Magic Number,The method contains a magic number: 10,6402,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1281,Magic Number,The method contains a magic number: 10,6412,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1283,Magic Number,The method contains a magic number: 10,6422,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1285,Magic Number,The method contains a magic number: 10,6432,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1288,Magic Number,The method contains a magic number: 10,6447,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1292,Magic Number,The method contains a magic number: 10,6467,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1293,Magic Number,The method contains a magic number: 10,6472,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1294,Magic Number,The method contains a magic number: 10,6477,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1296,Magic Number,The method contains a magic number: 10,6487,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1306,Magic Number,The method contains a magic number: 10,6537,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1308,Magic Number,The method contains a magic number: 10,6547,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1310,Magic Number,The method contains a magic number: 10,6557,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1312,Magic Number,The method contains a magic number: 10,6567,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1314,Magic Number,The method contains a magic number: 10,6577,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1315,Magic Number,The method contains a magic number: 10,6582,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1318,Magic Number,The method contains a magic number: 10,6597,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1320,Magic Number,The method contains a magic number: 10,6607,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1321,Magic Number,The method contains a magic number: 10,6612,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1322,Magic Number,The method contains a magic number: 10,6617,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1323,Magic Number,The method contains a magic number: 10,6622,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1324,Magic Number,The method contains a magic number: 10,6627,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1325,Magic Number,The method contains a magic number: 10,6632,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1326,Magic Number,The method contains a magic number: 10,6637,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1327,Magic Number,The method contains a magic number: 10,6642,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1328,Magic Number,The method contains a magic number: 10,6647,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1330,Magic Number,The method contains a magic number: 10,6657,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1331,Magic Number,The method contains a magic number: 10,6662,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1332,Magic Number,The method contains a magic number: 10,6667,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1338,Magic Number,The method contains a magic number: 10,6697,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1341,Magic Number,The method contains a magic number: 10,6712,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1342,Magic Number,The method contains a magic number: 10,6717,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1344,Magic Number,The method contains a magic number: 10,6727,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1346,Magic Number,The method contains a magic number: 10,6737,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1347,Magic Number,The method contains a magic number: 10,6742,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1348,Magic Number,The method contains a magic number: 10,6747,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1349,Magic Number,The method contains a magic number: 10,6752,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1350,Magic Number,The method contains a magic number: 10,6757,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1351,Magic Number,The method contains a magic number: 10,6762,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1355,Magic Number,The method contains a magic number: 10,6782,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1356,Magic Number,The method contains a magic number: 10,6787,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1357,Magic Number,The method contains a magic number: 10,6792,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1358,Magic Number,The method contains a magic number: 10,6797,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1360,Magic Number,The method contains a magic number: 10,6807,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1364,Magic Number,The method contains a magic number: 10,6827,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1366,Magic Number,The method contains a magic number: 10,6837,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1367,Magic Number,The method contains a magic number: 10,6842,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1368,Magic Number,The method contains a magic number: 10,6847,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1369,Magic Number,The method contains a magic number: 10,6852,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1372,Magic Number,The method contains a magic number: 10,6867,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1373,Magic Number,The method contains a magic number: 10,6872,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1374,Magic Number,The method contains a magic number: 10,6877,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1375,Magic Number,The method contains a magic number: 10,6882,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1376,Magic Number,The method contains a magic number: 10,6887,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1378,Magic Number,The method contains a magic number: 10,6897,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1379,Magic Number,The method contains a magic number: 10,6902,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1380,Magic Number,The method contains a magic number: 10,6907,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1384,Magic Number,The method contains a magic number: 10,6927,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1385,Magic Number,The method contains a magic number: 10,6932,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1386,Magic Number,The method contains a magic number: 10,6937,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1387,Magic Number,The method contains a magic number: 10,6942,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1388,Magic Number,The method contains a magic number: 10,6947,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1389,Magic Number,The method contains a magic number: 10,6952,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1393,Magic Number,The method contains a magic number: 10,6972,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1394,Magic Number,The method contains a magic number: 10,6977,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1395,Magic Number,The method contains a magic number: 10,6982,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1398,Magic Number,The method contains a magic number: 10,6997,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1400,Magic Number,The method contains a magic number: 10,7007,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1401,Magic Number,The method contains a magic number: 10,7012,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1402,Magic Number,The method contains a magic number: 10,7017,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1403,Magic Number,The method contains a magic number: 10,7022,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1404,Magic Number,The method contains a magic number: 10,7027,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1405,Magic Number,The method contains a magic number: 10,7032,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1407,Magic Number,The method contains a magic number: 10,7042,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t1412,Magic Number,The method contains a magic number: 10,7067,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
